fecha_transaccion,encrypt_rut,comuna,marca,detalle,brand_origin,retail,precio_de_lista_synt,margen_retail,margin_pct,loss_making,price_band,year,month,quarter
2018-07-31,90bb7e3c0fbdc3b1f4c2bdff805f81b305b5d8c7a6864e38719d33f3223ddc2f,LAS CABRAS,Suzuki,ALTO 800 2AB GL,Incumbent,ces,2494604.469606631,301848.71875,0.12100063253618634,0,Economy,2018,7,3
2016-06-24,7075d1f42aac110693c902d13796088ae8b16046ebad8f5dbae9c32d36aa8b61,VINA DEL MAR,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,6144420.067022466,314503.4375,0.05118521098320768,0,Mid,2016,6,2
2011-05-20,9586f22761b013c4dce12889dfd18b13a2fafbff29ed63c44b59e41deaa53863,PEDRO AGUIRRE CERDA,Suzuki,CELERIO 1.0 GA AC,Incumbent,propio,4396981.777692554,202226.796875,0.04599218443455194,0,Economy,2011,5,2
2021-02-26,7d0ea6132c2006e29c60a9adb2b24ea7b76575b3040abb447b832fdb2656b6f2,MAULE,Haval,NEW H2 1.5T AT 4X2 ELITE,Chinese,ces,11238959.104879236,838571.1875,0.07461288716104912,0,Premium,2021,2,1
2016-05-31,1dd92776fe84af68dd79801375f032148f3f64a10624765f7020751528462247,QUILICURA,Mazda,NEW MAZDA2 SDN V 1.5L 6MT,Incumbent,propio,9025972.859642228,521417.71875,0.05776858925439623,0,Premium,2016,5,2
2014-12-26,35c71304ef744ef21a3a02772b42eba5c267ab857a74b339233276c83aa15936,DALCAHUE,Suzuki,ALTO 800 DLX,Incumbent,ces,3449305.8419815246,291764.71875,0.08458650294181792,0,Economy,2014,12,4
2021-08-16,52e3d26723e228919535b43b33cf97d585427f171479f56aa31163b3e7899c15,CORONEL,Changan,CX70 LUXURY MT,Chinese,ces,9451325.04253498,750836.625,0.0794424719942353,0,Premium,2021,8,3
2022-03-03,5715dc41c6b47a1e2588f655dae0acc45a1237f4d753f8a1f8c50f666108bb0a,COLINA,Great Wall,POER 2.0 TD 4X4 DELUXE,Chinese,propio,17332746.38199364,1383200.0,0.07980270232517543,0,Premium,2022,3,1
2018-11-29,b9cd843a039a73083f41f839311e6f5d6abcc00c3f393a9782206f695837044c,QUILICURA,Renault,"DUSTER ZEN TECH 2,0L 6MT 4X4",Incumbent,propio,7879947.114410441,532171.3125,0.06753488377184569,0,Mid,2018,11,4
2016-07-26,30191d443c630dbc0e0e622263436ff3ba5f1b44ac7cbbd694eec7bb228cabf7,MOSTAZAL,Great Wall,M4 1.5 EN,Chinese,ces,6128974.281744122,383264.875,0.06253328165229866,0,Mid,2016,7,3
2012-10-31,64762636881ca0d00559be09f629c44888a20d7017add1c62de5649cfe767717,SAN ANTONIO,Suzuki,SWIFT 1.4 AT GL AC,Incumbent,ces,7032307.015051366,417982.96875,0.05943753136138453,0,Mid,2012,10,4
2018-10-19,87480f7f5ef62a3ac2b33244f4930aca85d1463537313e0645dc92024b6b45fd,CHILLAN,JAC Cars,SUNRAY ESCOLAR 28 PAS. (27+1) 2.7T D MT,Chinese,ces,17646354.85412366,876701.875,0.04968175480133957,0,Premium,2018,10,4
2013-07-23,0b5e41d751b3fe61a1318bafcf680cda4675876a8f3ecf91014a623dbbca16aa,SANTIAGO,JAC Cars,SUNRAY 2.8 MB 17P LE DIESEL,Chinese,propio,16844669.78224118,1343200.0,0.07974035806959509,0,Premium,2013,7,3
2021-10-13,aa6690a24eb3c988539d26f470c41a19ab77c4c3900a106aac4f264dd9ef8577,LA FLORIDA,Suzuki,SWIFT 1.2 GL SPORT,Incumbent,propio,8846327.356038528,720518.9375,0.08144836930640734,0,Premium,2021,10,4
2017-11-23,0c69e17f5ed528d788b1d68662b0856da1d7ed54594a64fccb5135d3fdca7b4e,BUIN,Renault,"DUSTER ZEN 1,6L 5MT 4X2",Incumbent,ces,7486587.245225022,553641.375,0.07395110173238346,0,Mid,2017,11,4
2019-01-09,a4e99f293697efdcf557b9b5a0e2823fcde1cefa52bcc67a3745bd2f2652f077,PROVIDENCIA,Mazda,NEW CX-9 R AWD 2.5L TURBO CA 6AT,Incumbent,propio,19917992.219738413,869230.4375,0.04364046475721617,0,Premium,2019,1,1
2017-01-12,dd78a856939f50f57c6f417e321e3b937a0d9dcf030b2931520fc51f7ccb4458,CALERA DE TANGO,Suzuki,SWIFT 1.2 GLS AC,Incumbent,ces,6404404.998988377,367451.96875,0.05737488007208191,0,Mid,2017,1,1
2019-12-28,363c3a359c84a495122b7080ebf0d4ac265839217da8e355bf067a267c33ac28,QUILICURA,Changan,CX70 LUXURY MT,Chinese,propio,7377762.979534154,406994.09375,0.055164972753800556,0,Mid,2019,12,4
2015-07-31,97a2814ee401407a296eaf27f443f078bf6af1a3e7c5eebdd6058b1f8669f9ad,PUDAHUEL,Renault,KOLEOS 2.5 EXPRESSION 4X2 MT FASE 3 E5,Incumbent,propio,9657062.824195797,526955.375,0.054566837204342494,0,Premium,2015,7,3
2017-08-04,57d370ca47f4f81ecabad39d7ec6d108675d3b7a8d70e9fae772429dce3c895e,NUNOA,Mazda,NEW MAZDA3 SP 2.0 6AT,Incumbent,ces,10504379.369793044,755957.6875,0.07196595447360482,0,Premium,2017,8,3
2015-02-27,6be239e9d0917587be4fd957c94ff4913687a461312de386bf3702515cbe258a,VALPARAISO,Suzuki,SWIFT 1.2 GLS AC,Incumbent,propio,5911608.111135666,266431.53125,0.045069214034692905,0,Economy,2015,2,1
2018-12-29,42ee1120684f62515ef90901306191d3bee7d06f636030acf12f8fcbca9ca50f,CHILLAN VIEJO,Changan,NEW CS35 LUXURY,Chinese,ces,7060482.609562092,470190.40625,0.06659465538704333,0,Mid,2018,12,4
2017-07-10,82afce350c5a9b051c3d2f2f34e08b95dbebed31c136119ea5af0ed04b6e3116,SANTIAGO,Great Wall,HAVAL NEW H3 2.0 4X2 LE,Chinese,propio,7609045.308272837,642707.375,0.08446623051399427,0,Mid,2017,7,3
2011-12-09,04ad95ade1bb3920be5e101641d7ec41b39a78cec900d3f42c992036a4673326,SANTIAGO,Mazda,MAZDA 2 SPORT S 5MT AC,Incumbent,propio,5738006.441933523,-428824.0,-0.0747339697749625,1,Economy,2011,12,4
2019-02-27,c4eb146e2506dc5d4cc94e01190537a96ccdc3028b66f9fe1876c884ff32e654,SAN PEDRO DE LA PAZ,Changan,CS15 LUXURY PLUS,Chinese,ces,5671751.2007190045,313613.4375,0.055293934166266566,0,Economy,2019,2,1
2020-01-31,b107c2bb49d7877b978db3c3831e5ea93efef48a48ef159a6ac2d2647b304712,RANCAGUA,JAC Cars,S3 CE COMFORT SMART 1.6 CVT,Chinese,ces,8787884.123032795,384433.5625,0.0437458615882759,0,Premium,2020,1,1
2022-03-24,535fab14e0906e1e3adf9771e03979deb78b4b8a7565ddcac77682f99d46e4a1,LAMPA,Suzuki,XL7 1.5 GL,Incumbent,propio,12684079.513393749,1038859.375,0.08190262240969215,0,Premium,2022,3,1
2012-12-14,6976cf46b1b4f755a201d1d96656ccd96e5fb9423d99eb6d742a7742f21e015a,COLINA,Mazda,CX-7 2.5L R 2WD AT,Incumbent,propio,10248040.879439492,873277.25,0.08521406776899618,0,Premium,2012,12,4
2010-12-31,19b3fff61ff299fdbfb05088cee59a2531d8b0ed6429896ca0abb9e046262d3f,MAIPU,Mazda,MAZDA3 SEDAN 1.6L V MT,Incumbent,propio,8217676.176879614,540887.625,0.06582002178691153,0,Mid,2010,12,4
2021-11-17,458ff7416163370dfd54a8eb52357843a97ca3be3c553ce7494774c6f45265d9,LA PINTANA,Suzuki,ALTO 800 GL,Incumbent,propio,4659621.721133939,410688.46875,0.0881377273368142,0,Economy,2021,11,4
2017-01-31,82966f0ebb1c53abd3639261f6cbd0a7cca2ea17057b431c0dcd924ddb0b8796,MACUL,JAC Cars,S3 1.5 4X2 6MT CE,Chinese,propio,7309942.491023673,380266.3125,0.05202042464314218,0,Mid,2017,1,1
2021-05-30,ca96e9a12976c06cd0c96c262165987cba99991855c55d81298219a794b5c6ce,LA GRANJA,Suzuki,ALTO 800 GLX AC,Incumbent,propio,5050846.047830673,446879.28125,0.08847612400341001,0,Economy,2021,5,2
2017-06-28,b8da26053b9a309be65943142a296c297bf899f67f489f7e9e2f934819cff71b,PUERTO VARAS,Great Wall,HAVAL NEW H3 2.0 4X2 LE+,Chinese,ces,7792931.494676205,452887.09375,0.05811511291474754,0,Mid,2017,6,2
2011-08-10,033de62b5c411ee91aa8cc2f84314a461c7502eca39263dff3363088ea32452b,MAIPU,Suzuki,GRAND NOMADE 2.0 2WD GLX,Incumbent,propio,8006920.5090976255,271073.625,0.03385491646782313,0,Mid,2011,8,3
2020-10-30,29d17e155cade1b19bf860fd5c686e45061925219b67856a4d22595097432c2e,LO BARNECHEA,Mazda,NEW CX-5 R 2.0L 2WD CA 6AT IPM,Incumbent,propio,15276416.655042589,490030.71875,0.03207759580112302,0,Premium,2020,10,4
2018-06-15,3c11509ba6c75574ff3d8585236ab3fe6af5dba88d38ea3612a141cae2892e7e,HUALPEN,Suzuki,DZIRE SEDAN 1.2 GL SPORT,Incumbent,ces,6007409.715942631,305209.96875,0.050805585632027944,0,Economy,2018,6,2
2021-09-29,0fce6ed3dab69537e367baea25380199b9bc9251142c7b7e7f58eeb0decc0908,CALAMA,Changan,NEW CS15 ELITE MT,Chinese,ces,8380120.047950945,681680.625,0.08134497132492516,0,Mid,2021,9,3
2013-11-26,41faa38c2ba7293fb2ba1581d8333f90a3a6d929255893b865613c0b3709c9fa,COPIAPO,Changan,CM10 1.3,Chinese,ces,4763565.673142694,349603.0,0.07339103184219448,0,Economy,2013,11,4
2011-04-15,323d41085b4e84b0e9f22f5f3eee2fb4a15a5a6707a455d8ca44477396d8f2a5,ISLA DE MAIPO,Suzuki,ALTO K10 1.0 GL AC,Incumbent,propio,3665027.591989245,153736.0,0.04194675105203168,0,Economy,2011,4,2
2013-04-23,9505e8e2b4fde3c3eef039fa6e15b411d3c1b8b0eee5c57dadf0709b7a31c054,CHIGUAYANTE,JAC Cars,J2 1.0 5P AE,Chinese,ces,2963147.827657546,241344.5625,0.08144870810943977,0,Economy,2013,4,2
2019-09-30,f2360ea9f12427518b7ba48e6d9c51caca1fd8289c28abe5c6db034cc57dc938,QUILPUE,Great Wall,M4 1.5 EN,Chinese,ces,4725751.977647476,500248.53125,0.10585585820333898,0,Economy,2019,9,3
2012-08-21,ae803bdb2471801341ee153ab2d40dc576bd6f0dbee6fe3b722921c40c18a334,TALCA,Samsung,SM3 1.6 SEDAN ENTRY 3,Incumbent,ces,4880532.844133011,220675.484375,0.04521544909594831,0,Economy,2012,8,3
2019-07-31,76e0ef303da04f7b32efdb79c981459068b99419429b46a066bc4a4e4df44d83,ALGARROBO,JAC Cars,T6 DC 2.0 DIESEL 4X4 CE,Chinese,ces,9758329.163151875,414526.4375,0.042479243174669744,0,Premium,2019,7,3
2018-02-13,5ed96fa277c7c9c1d2403dcb8653e529e55954e123370f191a8ed75962a3e439,COPIAPO,Suzuki,JIMNY 1.3 JX AB AC,Incumbent,ces,6457171.196717772,460001.03125,0.07123878510203074,0,Mid,2018,2,1
2011-05-09,6ca580e88fca353213175c2f8b01bea22de728c8122e671af35fc493e2b3d953,GRANEROS,JAC Cars,A 137 1.3 VVT SPORT SE,Chinese,propio,3899323.477344299,239017.15625,0.06129708336298037,0,Economy,2011,5,2
2014-01-30,28874bf4f6b0fd05ddf69dd6bd47f4ffe2dc8fdde3cc0f77b1e1b1919c23400d,ANTOFAGASTA,Mazda,NEW MAZDA6 2.0 6AT CUERO,Incumbent,ces,13984133.358190851,1001680.625,0.07162979638014472,0,Premium,2014,1,1
2011-08-10,8ddc2daebc99c235baaf6e130d75122ab1819e99fff56ac9284098007c0893bb,PUENTE ALTO,JAC Cars,A 137 1.3 VVT SEDAN BE,Chinese,propio,3694636.6626326535,172529.640625,0.04669732273540049,0,Economy,2011,8,3
2009-12-11,eaf8480bf134c01fd538f7c41cf55aaf5df09edd535bbecd0a2573231d113222,PROVIDENCIA,Mazda,CX-9 3.7 GT AWD AT,Incumbent,propio,19908868.303926382,866460.0,0.04352130853309822,0,Premium,2009,12,4
2017-06-15,7380749fa79e7181af075bc476203f4c622723aa56347882646feed464755660,FREIRINA,Renault,SYMBOL INTENS TECH,Incumbent,ces,6607482.566534296,411933.25,0.06234344863600056,0,Mid,2017,6,2
2013-12-23,f40e4f282ca0e525e899067e2588387397a24ae95544e6fda16020903468f37a,SAN ANTONIO,Geely,LC 1.3 GA,Chinese,ces,3120346.4684925457,232333.203125,0.07445750190594741,0,Economy,2013,12,4
2014-03-24,28ecb10e88c262ff33bb0917b72afa3964cd7d8926872a5a38cc0854b0b83ca1,HUALPEN,Great Wall,HAVAL H3 2.0 4X2 LE,Chinese,ces,6834805.832881169,418108.15625,0.061173377338467734,0,Mid,2014,3,1
2010-06-16,36473809ee3f3d72f80dc507492b07bbf605830a59f489b005b4cc98d4cee34d,SANTIAGO,Suzuki,CELERIO 1.0 GA,Incumbent,propio,3746332.635447164,269196.53125,0.07185601425322143,0,Economy,2010,6,2
2018-04-25,045c7fb6f1ac8e95f0af8dbab0f49e792c42acb968735735ab6182492a05a32b,VALPARAISO,Mazda,NEW CX-3 R 2.0L 2WD 6MT,Incumbent,ces,10036245.786467522,653953.25,0.06515915053433274,0,Premium,2018,4,2
2018-06-11,96e75f4d23f409fd20459769337f736eaf5d36e775521c9dd157e248c0cb6d5e,RANCAGUA,Renault,SYMBOL ZEN BLACK,Incumbent,ces,4958148.165234453,469916.0,0.09477651420241076,0,Economy,2018,6,2
2021-11-22,a21e1e9af966ef994e5b01e4a00a69ba46b530c3e82458128de28e970c00567d,TALCA,Suzuki,SWIFT 1.2 AMT GL SPORT,Incumbent,ces,9616274.585159369,729999.75,0.07591294773618425,0,Premium,2021,11,4
2018-06-30,34d7f4e063699824649e98ad93b985a3410be5036a10185555a1c8d03d5412e5,CHILLAN,Suzuki,GRAND VITARA 2.4 GLX NAV,Incumbent,ces,8856665.891359065,575433.375,0.06497178306809755,0,Premium,2018,6,2
2018-02-21,285b728ff3151cee0f9129b66dc85ceb32b1da4d384f8dd41d899a9b4c473788,VICTORIA,Suzuki,DZIRE SEDAN 1.2 GL,Incumbent,ces,5375702.837393818,355630.4375,0.06615515184846273,0,Economy,2018,2,1
2017-06-22,120cdd6a35a0d2c641efaff6ba8e55c72aac6c3fe0581693506e62a1e0ffb256,LOS ALAMOS,Mazda,NEW CX-5 GT 2.5 AWD 6AT I-STOP (C.N),Incumbent,ces,16531981.462639498,1315930.75,0.07959909421468093,0,Premium,2017,6,2
2014-05-13,1ee290f75805ac159e29f8a9cb267deefc328d325ad8646e5302b9ea855f6d3e,MACHALI,Mazda,NEW MAZDA6 2.0 6AT,Incumbent,ces,11914850.521090398,864874.25,0.07258792281691591,0,Premium,2014,5,2
2011-09-06,3a2c1e4b53eac0e5bbbef7b6880002efbd44175fcd8a865b37a99cdaab5dcf00,PUENTE ALTO,Renault,FLUENCE 2.0 SDN AUTHENTIQUE MT,Incumbent,propio,6416544.389210168,-43681.55859375,-0.006807645353035093,1,Mid,2011,9,3
2018-11-10,0e49f71d57a50a9a989782c8dc7976555d27dc3459d47ed6c0f695a1c54cef4a,CONCEPCION,Suzuki,CIAZ SEDAN 1.4 GLX,Incumbent,ces,7163942.168686952,424761.28125,0.0592915564152094,0,Mid,2018,11,4
2016-11-11,092cf66b6cafc51864872275171175669bc2567669d53c7ee173b4923195b0d1,SANTIAGO,Renault,SYMBOL 1.6 SDN DYNAMIQUE MT NEW,Incumbent,propio,6044158.363987291,361737.71875,0.05984914639320668,0,Economy,2016,11,4
2015-06-22,03c1f7d353f3d8999485ccfc1c0af52b740a51dffa973d42cbd9aa6d2b449e29,RANCAGUA,Geely,NEW CK 1.3 16V GS,Chinese,ces,4009757.221993013,244705.515625,0.06102751415542594,0,Economy,2015,6,2
2019-08-30,225725af341fcfe77fb38560a903a526d19b47aa478749e326d859a30832db99,PUENTE ALTO,Suzuki,SWIFT 1.2 GLX,Incumbent,propio,7336111.955056673,439428.625,0.05989938917127735,0,Mid,2019,8,3
2019-12-27,dc63a973059d89727a6ea6d53019ca9f8a7b108ba7bc561a16e32874f743d37d,SAN PEDRO DE LA PAZ,Mazda,ALL NEW CX-5 R 2.0L AWD CA 6MT,Incumbent,ces,15110894.06682534,608067.5,0.04024033901044675,0,Premium,2019,12,4
2015-05-26,ce5141401a72a321c8daa87c0c5eaf1c905cbde49178968de543d5f63fcf58c5,SAN VICENTE,Changan,MD201 A/C E5,Chinese,ces,4863652.63953891,391200.0,0.08043337569376398,0,Economy,2015,5,2
2019-12-03,42c682c4cf0de671a2e4aca0998ff568acad78502cc1ffeaaf5ae9a18677dfd9,CALERA DE TANGO,Suzuki,BALENO 1.4 GLX,Incumbent,ces,7498834.492229651,551474.625,0.07354137840639664,0,Mid,2019,12,4
2019-08-22,6f23e6834150bff1fcfd5bb95718caaf5e1f3993dff7bab99ee19002a6d621b7,RANCAGUA,JAC Cars,T6 DOBLE CABINA 2.0 4X2 SE,Chinese,ces,9054352.509258568,397159.4375,0.04386392479129599,0,Premium,2019,8,3
2012-12-26,59755f64ca23a230fffbe0d2afa6cedeb3a0eb3c9b5704bc7a598a3bfd87a722,LA FLORIDA,Mazda,MAZDA2 SPORT S 5MT AC,Incumbent,propio,5816269.865447393,286889.09375,0.0493252721051196,0,Economy,2012,12,4
2013-04-12,32cd896d77baca7d7e01a516149e86c0a167e7555eba3cc1585a5236688116b7,TALCA,Mazda,BT-50 D/C 2.2L 4X2 SDX 6MT,Incumbent,ces,14511586.158365076,794459.0,0.054746530898143145,0,Premium,2013,4,2
2015-07-31,00eca06d0d829cdfce75ca860d290c18daca2ca3e6e3d27fa90474b0dee2695d,SANTIAGO,Renault,KOLEOS 2.5 DINAMIQUE 4X2 AT FASE 3 E5,Incumbent,propio,11279223.053259715,836163.25,0.07413305385057949,0,Premium,2015,7,3
2014-08-29,7caae82b45bb6e807bd8bdc55e9079bd9f028dbd89d158eeb1315748db477474,MACUL,Geely,LC 1.3 GA,Chinese,propio,2713211.5899057663,205535.28125,0.07575350260726939,0,Economy,2014,8,3
2018-11-27,6c16e5f8ffb3aa63b0e94152f0c272c6af5d7965403175be55fcdda2892d7622,VALDIVIA,Changan,CX70 LUXURY MT,Chinese,ces,7611036.0679879645,638824.0,0.08393390785347808,0,Mid,2018,11,4
2021-06-29,635962a36b8c76c023dae6bf8fbee0e12fbf74a4279a9248c4e4c575a5d493c5,LA GRANJA,Great Wall,M4 1.5 SR,Chinese,propio,7208714.473873159,524399.5625,0.07274522585137794,0,Mid,2021,6,2
2019-11-30,26f6df689c9ad83f770c5dc5af5efe603067ce5255716fce3498d595b68f1ad3,CORONEL,Suzuki,S-CROSS II 1.6 GLX,Incumbent,ces,10011628.017577456,623897.9375,0.062317331047919464,0,Premium,2019,11,4
2014-02-28,5ca816d83ee3147e5ee06105e176f33c89d54da331e758e3a947d92166496754,LOS ANDES,Suzuki,ALTO 800 GL,Incumbent,ces,3424873.685355584,205939.5625,0.060130557042315715,0,Economy,2014,2,1
2022-01-18,64dae201e4f0223d991225155017085f294ffa1f4f5ed7c68c432f226064380c,SAN BERNARDO,Changan,M201 E5,Chinese,ces,5700281.519583679,487200.0,0.08546946292497896,0,Economy,2022,1,1
2017-01-20,748bfa8340f6dd4baac1ccfa4a7801d3429de28cd33ee988b7b1c5b141541c4e,SANTIAGO,JAC Cars,S2 CE COMFORT 1.5 MT,Chinese,propio,6276086.626170052,322721.8125,0.05142086649255497,0,Mid,2017,1,1
2012-12-24,7c8a79de3c942c24abb70d3d3c03d02a4f6a6a88aeffd219523cb0610e31941a,LA FLORIDA,Great Wall,HAVAL H3 2.0 4X2 LE,Chinese,propio,6529817.557913857,355185.875,0.05439445617734451,0,Mid,2012,12,4
2019-10-29,abc83e1ed25111c3fc7a368a16ab2a017425f79dc3821dfddaffd4b1b25ff07f,PUENTE ALTO,Suzuki,SWIFT 1.2 GLS,Incumbent,propio,7003080.197957107,523675.125,0.07477782778394615,0,Mid,2019,10,4
2014-05-14,09f155054f2679b9933ec9873bfda85f80e44fda88e9eedfe702132675bde199,LAS CONDES,Mazda,MAZDA2 SPORT V GT 5MT,Incumbent,ces,7305537.627238165,374537.96875,0.05126768047207949,0,Mid,2014,5,2
2015-01-21,8b75075a04a962f53e9f6939c37392242a7414b8c6fa551c3b41f33d6c02290a,CHILLAN,Mazda,NEW MAZDA3 SPORT GT SR 2.0 6AT,Incumbent,ces,12205956.115229134,642437.125,0.05263308494108411,0,Premium,2015,1,1
2019-04-12,716ba08c3012f9b2fce1f7c9136f24f506cadc5ec5c1ad87f80fe0e6e37c83d9,LO BARNECHEA,Suzuki,BALENO 1.4 AT GLX,Incumbent,propio,7670452.789652192,411496.8125,0.05364700413189804,0,Mid,2019,4,2
2015-11-29,2d3126caf402450d099de99dd065f25de5a83b668f60e7c175b9ac5a530c2d21,SAN PEDRO DE LA PAZ,Suzuki,GRAND VITARA 2.4 GLX NAV,Incumbent,ces,9251320.278151415,522612.59375,0.0564905957244005,0,Premium,2015,11,4
2013-09-24,dc78405aa25bcac758127e5517ff12f4853a8ef47d2b761cde2abf1524568c41,SANTIAGO,Samsung,SM3 1.6 SEDAN ENTRY 3,Incumbent,ces,4778038.087127663,275116.40625,0.05757936651680969,0,Economy,2013,9,3
2017-07-21,e2c8cecfba6d5310b2f7cd612f2f7707dc96c22c57fd59db1b43060ab9dcbfc9,PUENTE ALTO,JAC Cars,S2 1.5 4X2 CE SPORT 2,Chinese,propio,5836164.897263552,363470.15625,0.06227893876343745,0,Economy,2017,7,3
2021-05-31,a202c2553bbd02540636e51a924685b6ec057951f7fe3839e22213e5988c0e39,COLINA,Changan,CX70 COMFORT MT,Chinese,propio,8442015.977893814,684142.0625,0.08104012883788518,0,Mid,2021,5,2
2013-08-31,ffe263b31a7aaa8f568996690c307037372c3973281683132b165e59f1b1ee1e,LA REINA,Mazda,MAZDA3 SPORT 1.6L V MT,Incumbent,ces,9020886.67162422,559421.75,0.06201405364726475,0,Premium,2013,8,3
2018-03-09,45c616d6eb1d699ab6c091c042cd09cc880773e5c23995f97481537edd1e3839,MAIPU,Changan,CX70 LUXURY MT,Chinese,propio,7501992.691438289,475505.0,0.06338382607899284,0,Mid,2018,3,1
2014-02-19,b3cf6585d1421266181dabe62db780edbd01525fa0814dafeb963d495d837ede,SANTIAGO,Mazda,BT-50 D/C 2.2L 4X4 SDX HI 6MT,Incumbent,ces,15960497.873588951,829752.0,0.05198785191864558,0,Premium,2014,2,1
2020-11-27,832e5b6f0d333692b471043c09785b49ce46f3cf9414fa072335e4cf8c7eac7c,SANTIAGO,Suzuki,JIMNY 1.5 GLX,Incumbent,propio,11578013.967499644,732562.75,0.06327188342114276,0,Premium,2020,11,4
2012-10-06,dde3376ae602a88d97e8643970e9ef29fae612b1cb5e5c108afc9346d36eea97,RANCAGUA,Great Wall,C30 1.5 SE,Chinese,ces,4895958.821788665,389243.6875,0.07950305581977825,0,Economy,2012,10,4
2018-04-06,6ed35fb1ec4dcc79c9bd6d9f8cc5d4beea1fc81fe97be164c4d6a082d04bcef2,SANTIAGO,Suzuki,ALTO 800 2AB DLX AC,Incumbent,ces,3328833.805149097,209366.875,0.06289496179597423,0,Economy,2018,4,2
2015-06-12,242bef60ac4cbc12b3511b68f4c5b9a19a390ab682720007940fefdd5cf86f15,CONCEPCION,Renault,SYMBOL 1.6 SDN EXPRESSION,Incumbent,ces,5332718.1381777385,373150.84375,0.06997385462369678,0,Economy,2015,6,2
2014-05-29,436bca0d4189be56cc4b7e8f1cc0c2396e92a7e7013797b91a843d7956b4fb70,SAN BERNARDO,Great Wall,VOLEEX C50 1.5T LE,Chinese,ces,5899625.68433661,364275.71875,0.061745564590164566,0,Economy,2014,5,2
2021-01-13,a16690ddbfca28c100d360a2952bf39d67e6c232120a311d01414aba915f4300,PENCO,Changan,MD201 PICK UP XL 1.5 EPS A/C,Chinese,ces,6766394.468632848,565141.0,0.08352173415544112,0,Mid,2021,1,1
2020-07-31,a7369238fb1096f49c598ac378f5f4949bbbb23e6c757f842442e2411e2089f9,TALAGANTE,Suzuki,CELERIO 1.0 AT GLX AC BT,Incumbent,ces,7155074.864746964,281979.6875,0.039409746624638864,0,Mid,2020,7,3
2018-11-26,ecb9bfa2acac6213177a69f42810a0e38e98c0cbec7e7be3ca871968f5e065bb,RECOLETA,Suzuki,S-CROSS II 1.6 GL,Incumbent,propio,8621296.021850824,541379.5,0.06279560504915552,0,Premium,2018,11,4
2017-09-29,43711057319457933a4c4279c0fb8d939105bb9eb31c65a7908c6f7bed3ed8ee,RANCAGUA,Mazda,NEW BT-50 DOB CABINA 2.2 SDX 6MT 4X2 DI,Incumbent,ces,12697487.394725984,1253857.0,0.0987484343178636,0,Premium,2017,9,3
2009-12-11,8701ecfc0e8a24df508d192181c41d7ae380c5898cc52f67295d0aaaf04bfcdf,SANTIAGO,Mazda,MAZDA3 SPORT 1.6L V MT,Incumbent,propio,8616079.007124122,369411.53125,0.04287466850577341,0,Premium,2009,12,4
2014-05-23,430a3e71c10d09c63a35fe2725c174ee487068a2c9535b0a40d0bed2a9c22ef1,SAN BERNARDO,Suzuki,SWIFT 1.2 GL AC,Incumbent,ces,5336373.94347466,322956.5625,0.060519852229417435,0,Economy,2014,5,2
2021-12-22,96346af0777c1144446620e68911a020570921ea8c7e6bdcf6b0a53922ef6d29,PENAFLOR,Great Wall,WINGLE 5 G 2.2 4X2 ELITE,Chinese,ces,8508378.06946766,725541.0,0.08527371422334958,0,Premium,2021,12,4
2018-07-23,cb5fd08207d2293b81718b8561b2178445cf490a0b0eeddfac10757200265abe,ESTACION CENTRAL,Suzuki,DZIRE SEDAN 1.2 AT GL SPORT,Incumbent,ces,6202178.1968913935,400318.40625,0.06454480886257741,0,Mid,2018,7,3
2011-05-31,a9c8b099b00cf3f47317932e6fc03993036eaf499fb57aaf40fb537ec8786db1,LO BARNECHEA,Mazda,MAZDA3 SPORT 1.6L V AT,Incumbent,propio,9454035.125556748,291928.3125,0.03087869979569262,0,Premium,2011,5,2
2015-12-07,49c4428adca32030c6d3f5b2a29d1dbcf442a773d8169d5c7e16761271b8300d,SAN BERNARDO,Mazda,NEW CX-5 R 2.0 2WD 6MT I-STOP,Incumbent,ces,12407506.69554844,807597.125,0.06508939667062597,0,Premium,2015,12,4
2018-09-28,2b083736c89721b013006a5fae1b2f95b80bec5edeaf9d8d9304eef8a0929abe,MAIPU,Suzuki,VITARA 1.6 AT GLS,Incumbent,ces,9580026.445893103,419776.0,0.043817833110466546,0,Premium,2018,9,3
2015-05-25,031086cf77243f72df2732d36d8b88f46dfba4b5cbfa266ec49c0d2df62cf94a,CONCON,Suzuki,CELERIO 1.0 AT GLX AC BT,Incumbent,ces,5794989.430042688,353204.625,0.06095000331991946,0,Economy,2015,5,2
2019-09-14,9db798a8a4dbea684c758f733f7eecf47cc6540ab5c7a53d6c8623f12f467e0d,CALERA DE TANGO,Haval,HAVAL H2 1.5T 4X2 DELUXE,Chinese,ces,8725841.545428257,501176.09375,0.05743584628952859,0,Premium,2019,9,3
2022-03-18,43fa8785e94ffffaec2b3b1764a3eb75b34d2e5f9d86d61e03984a3e6cc19b65,RECOLETA,Mazda,ALL NEW MAZDA3 SDN V 2.0 7G 6AT,Incumbent,propio,16135416.658930574,1192844.0,0.07392706523880119,0,Premium,2022,3,1
2019-06-22,d18ce28f6b9b14d39fdb25fe15100081735dd6cfb4e86dbd36dd17400a572d6d,SAN CLEMENTE,Renault,"OROCH ZEN 1,6L MT 4X2",Incumbent,ces,8477404.612229275,537051.0,0.06335087501017289,0,Premium,2019,6,2
